Timestep,Combined Electrical Input [kWh],DHW Electrical Input [kWh],SH Electrical Input [kWh],Combined Thermal Charge [kWhth],DHW Thermal Charge [kWhth],SH Thermal Charge [kWhth],DHW SOC [kWhth],SH SOC [kWhth],PV Generation [kWh],Net Wind Generation [kWh],PV Used [kWh],Wind Used [kWh],Grid Used [kWh],Electricity Cost [£],PV Cost [£],Wind Cost [£],Grid Cost [£]
9594.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51257753207406,0.0,0.017839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9595.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48095606968278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9596.0,0.0,0.0,0.0,0.0,0.0,0.0,20.368623338453872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597.0,0.0,0.0,0.0,0.0,0.0,0.0,20.321234965003832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598.0,0.0,0.0,0.0,0.0,0.0,0.0,20.242696017068425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9599.0,0.0,0.0,0.0,0.0,0.0,0.0,20.180135716964056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97486264108289,0.0,0.0,7.8008861279999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9601.0,0.0,0.0,0.0,0.0,0.0,0.0,19.944091127556504,0.0,0.0,1.1749365030000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9602.0,0.0,0.0,0.0,0.0,0.0,0.0,19.916051452094337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9603.0,0.0,0.0,0.0,0.0,0.0,0.0,19.888091330497613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9604.0,0.0,0.0,0.0,0.0,0.0,0.0,19.860210522705415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605.0,0.0,0.0,0.0,0.0,0.0,0.0,19.832408789420242,0.0,0.0,6.610076620000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606.0,2.5089605734767026,2.5089605734767026,0.0,7.0,7.0,0.0,27.691102721501807,0.0,0.0,93.532173715,0.0,2.5089605734767026,0.0,0.7955913978494624,0.0,0.7955913978494624,0.0
9607.0,2.5089605734767026,2.5089605734767026,0.0,7.0,7.0,0.0,29.4442552434118,0.0,0.0,134.83131963500003,0.0,2.5089605734767026,0.0,0.7955913978494624,0.0,0.7955913978494624,0.0
9608.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38584580844173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9609.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32767575397015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9610.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2697459183171,0.0,0.029542084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9611.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21205548027956,0.0,0.044400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9612.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15460091811813,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9613.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09738307369098,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9614.0,0.0,0.0,0.0,0.0,0.0,0.0,28.237007120639223,0.0,0.05362125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9615.0,0.0,0.0,0.0,0.0,0.0,0.0,22.001736519719593,0.0,0.085650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9616.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82426033126528,0.0,0.307435834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9617.0,0.0,0.0,0.0,0.0,0.0,0.0,21.785803486238333,0.0,0.4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9618.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63171774302743,0.0,0.187908332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619.0,0.0,0.0,0.0,0.0,0.0,0.0,21.588556357230228,0.0,0.204449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9620.0,0.0,0.0,0.0,0.0,0.0,0.0,21.493614920768568,0.0,0.687698751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9621.0,0.0,0.0,0.0,0.0,0.0,0.0,21.456826733021238,0.0,0.56625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9622.0,0.0,0.0,0.0,0.0,0.0,0.0,20.976966380425655,0.0,2.56284084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9623.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92139031437783,0.0,4.253399902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624.0,0.0,0.0,0.0,0.0,0.0,0.0,20.890731188532154,0.0,0.783805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9625.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86015910436807,0.0,0.771450012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9626.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809171892298114,0.0,1.002749586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9627.0,0.0,0.0,0.0,0.0,0.0,0.0,20.761280976248045,0.0,1.332349976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9628.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72662496945178,0.0,1.31993376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9629.0,0.0,0.0,0.0,0.0,0.0,0.0,20.693292749304007,0.0,1.133550049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630.0,0.0,0.0,0.0,0.0,0.0,0.0,20.638853869605526,0.0,1.67911166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9631.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60283730338427,0.0,1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9632.0,0.0,0.0,0.0,0.0,0.0,0.0,20.569142979480205,0.0,1.201760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9633.0,0.0,0.0,0.0,0.0,0.0,0.0,20.535702900249753,0.0,1.36875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9634.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4644644386306,0.0,0.425736664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9635.0,0.0,0.0,0.0,0.0,0.0,0.0,20.368828184464817,0.0,0.422549988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9636.0,0.0,0.0,0.0,0.0,0.0,0.0,20.331795141748874,0.0,0.351639582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9637.0,0.0,0.0,0.0,0.0,0.0,0.0,20.302684766869266,0.0,0.305049988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9638.0,0.0,0.0,0.0,0.0,0.0,0.0,13.710480835891742,0.0,0.202090416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9639.0,0.0,0.0,0.0,0.0,0.0,0.0,13.657462689936823,0.0,0.181449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9640.0,2.397260273972603,2.397260273972603,0.0,7.0,7.0,0.0,25.783620733689546,0.0,0.05106375,0.0,0.05106375,0.0,2.346196523972603,0.7439789177517124,0.0,0.0,0.7439789177517124
9641.0,2.397260273972603,2.397260273972603,0.0,7.0,7.0,0.0,27.64670292343975,0.0,0.036849998,0.0,0.036849998,0.0,2.360410275972603,0.7484860985109124,0.0,0.0,0.7484860985109124
9642.0,0.0,0.0,0.0,0.0,0.0,0.0,27.595747891370863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9643.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54499570984721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9644.0,0.0,0.0,0.0,0.0,0.0,0.0,27.481256079064206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9645.0,0.0,0.0,0.0,0.0,0.0,0.0,27.430983026417692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9646.0,0.0,0.0,0.0,0.0,0.0,0.0,27.358577318207093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9647.0,0.0,0.0,0.0,0.0,0.0,0.0,21.217532195620645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9648.0,0.0,0.0,0.0,0.0,0.0,0.0,21.181251252606078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9649.0,0.0,0.0,0.0,0.0,0.0,0.0,21.150293116298975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9650.0,0.0,0.0,0.0,0.0,0.0,0.0,21.119416404066644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9651.0,0.0,0.0,0.0,0.0,0.0,0.0,21.088621103793056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9652.0,0.0,0.0,0.0,0.0,0.0,0.0,21.057906359776112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9653.0,0.0,0.0,0.0,0.0,0.0,0.0,21.027272519242846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9654.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99671945029377,0.0,0.0,1.7725209449999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9655.0,0.0,0.0,0.0,0.0,0.0,0.0,20.966246303957618,0.0,0.0,0.5740253700000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9656.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93585342473019,0.0,0.0,9.515694694999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9657.0,0.0,0.0,0.0,0.0,0.0,0.0,20.905540681749482,0.0,0.0,2.1185954900000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658.0,0.0,0.0,0.0,0.0,0.0,0.0,20.875307232722136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9659.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84515341943418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9660.0,0.0,0.0,0.0,0.0,0.0,0.0,20.815079112052956,0.0,0.026661667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9661.0,0.0,0.0,0.0,0.0,0.0,0.0,20.785083474910458,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9662.0,0.0,0.0,0.0,0.0,0.0,0.0,20.516397354612465,0.0,0.214356667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9663.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47537457023066,0.0,0.257350006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9664.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39199076434161,0.0,0.438484584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9665.0,0.0,0.0,0.0,0.0,0.0,0.0,20.260180830659095,0.0,0.479149994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9666.0,0.0,0.0,0.0,0.0,0.0,0.0,19.958408879790618,0.0,0.237976666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9667.0,0.0,0.0,0.0,0.0,0.0,0.0,19.913017048322615,0.0,0.17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9668.0,2.397260273972603,2.397260273972603,0.0,7.0,7.0,0.0,27.175187282600913,0.0,0.423258746,0.0,0.423258746,0.0,1.9740015279726029,0.7120223511397179,0.0,0.0,0.7120223511397179
9669.0,2.397260273972603,2.397260273972603,0.0,7.0,7.0,0.0,28.54609158518641,0.0,0.854349976,0.0,0.854349976,0.0,1.542910297972603,0.556527744478718,0.0,0.0,0.556527744478718
9670.0,0.0,0.0,0.0,0.0,0.0,0.0,28.432271905183303,0.0,0.426902502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9671.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36826873509352,0.0,0.401700012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9672.0,0.0,0.0,0.0,0.0,0.0,0.0,28.29367108336003,0.0,1.102350423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9673.0,0.0,0.0,0.0,0.0,0.0,0.0,28.231769020441224,0.0,2.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9674.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01654990766841,0.0,1.315684578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9675.0,0.0,0.0,0.0,0.0,0.0,0.0,27.844999012879516,0.0,0.89225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9676.0,0.0,0.0,0.0,0.0,0.0,0.0,27.779393097362092,0.0,1.714875014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9677.0,0.0,0.0,0.0,0.0,0.0,0.0,27.726744972359736,0.0,1.058699951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9678.0,0.0,0.0,0.0,0.0,0.0,0.0,27.674314750780372,0.0,0.884600828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62210303509893,0.0,0.97175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9680.0,0.0,0.0,0.0,0.0,0.0,0.0,27.544765369170932,0.0,0.931797078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9681.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48253965508073,0.0,1.418400024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9682.0,0.0,0.0,0.0,0.0,0.0,0.0,27.368123807335913,0.0,0.6357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9683.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26208358401752,0.0,0.531799988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9684.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86474835253936,0.0,0.462871663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9685.0,0.0,0.0,0.0,0.0,0.0,0.0,20.834601083459074,0.0,0.450549988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9686.0,0.0,0.0,0.0,0.0,0.0,0.0,20.792138381028888,0.0,0.216978888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9687.0,0.0,0.0,0.0,0.0,0.0,0.0,20.762179494534216,0.0,0.18425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9688.0,0.0,0.0,0.0,0.0,0.0,0.0,20.730897125161327,0.0,0.127514306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689.0,0.0,0.0,0.0,0.0,0.0,0.0,20.699892957490096,0.0,0.035599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9690.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66919703269784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9691.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63787633458164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9692.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60262943738943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9693.0,0.0,0.0,0.0,0.0,0.0,0.0,20.553565641698206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9694.0,0.0,0.0,0.0,0.0,0.0,0.0,20.474571600546795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9695.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44542443263216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40278198312608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9697.0,0.0,0.0,0.0,0.0,0.0,0.0,20.373820628859676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34493639830332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699.0,0.0,0.0,0.0,0.0,0.0,0.0,20.316129850584975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700.0,0.0,0.0,0.0,0.0,0.0,0.0,20.287400008672847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9701.0,0.0,0.0,0.0,0.0,0.0,0.0,20.258747428441634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9702.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2301711384039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9703.0,0.0,0.0,0.0,0.0,0.0,0.0,20.201671691199973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17324812085521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9705.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14490097679431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9706.0,0.0,0.0,0.0,0.0,0.0,0.0,20.116629298524092,0.0,0.017455833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9707.0,0.0,0.0,0.0,0.0,0.0,0.0,20.088433632272224,0.0,0.050299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9708.0,0.0,0.0,0.0,0.0,0.0,0.0,20.056745125977216,0.0,0.145727916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02870801443616,0.0,0.233550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9710.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000745467881394,0.0,1.068183344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9711.0,0.0,0.0,0.0,0.0,0.0,0.0,19.972858161962517,0.0,1.253800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9712.0,0.0,0.0,0.0,0.0,0.0,0.0,19.563888696532175,0.0,1.834834606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9713.0,2.5089605734767026,2.5089605734767026,0.0,7.0,7.0,0.0,27.162003438109664,0.0,2.094350098,0.0,2.094350098,0.0,0.4146104754767026,0.14954999850444664,0.0,0.0,0.14954999850444664
9714.0,2.5089605734767026,2.5089605734767026,0.0,7.0,7.0,0.0,29.048433379641136,0.0,2.132073767,0.0,2.132073767,0.0,0.3768868064767026,0.13594307109614662,0.0,0.0,0.13594307109614662
9715.0,0.0,0.0,0.0,0.0,0.0,0.0,28.992497007802296,0.0,2.938100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9716.0,0.0,0.0,0.0,0.0,0.0,0.0,28.570766390786908,0.0,3.04501332,5.738927059999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9717.0,0.0,0.0,0.0,0.0,0.0,0.0,28.364432478241053,0.0,3.259100098,21.153885985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9718.0,0.0,0.0,0.0,0.0,0.0,0.0,22.198487266279553,0.0,3.464558344,86.8105627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719.0,0.0,0.0,0.0,0.0,0.0,0.0,22.153341298130982,0.0,3.485449951,86.090026545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9720.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1010791634735,0.0,3.608245831,141.15108597999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9721.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06284157028958,0.0,3.666600098,121.65591645749998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9722.0,0.0,0.0,0.0,0.0,0.0,0.0,22.028944102655874,0.0,3.56295957,93.505705703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9723.0,0.0,0.0,0.0,0.0,0.0,0.0,21.992210270926044,0.0,3.492449951,98.22023396650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9724.0,0.0,0.0,0.0,0.0,0.0,0.0,21.940750811225307,0.0,3.299259599,186.691187166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9725.0,0.0,0.0,0.0,0.0,0.0,0.0,21.905329690962088,0.0,3.214050049,113.65998640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9726.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8339332331749,0.0,2.773345003,164.82392751499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9727.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80064839466756,0.0,2.740399902,185.997933025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9728.0,0.0,0.0,0.0,0.0,0.0,0.0,21.759240422929075,0.0,2.288362467,130.964090555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9729.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72641627503652,0.0,2.093899902,134.895962845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9730.0,0.0,0.0,0.0,0.0,0.0,0.0,21.632491031496087,0.0,1.567733341,164.33907637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9731.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56621770364004,0.0,1.435449951,137.550459695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9732.0,0.0,0.0,0.0,0.0,0.0,0.0,21.529087301920047,0.0,0.689323754,139.63607631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9733.0,0.0,0.0,0.0,0.0,0.0,0.0,21.497108624527197,0.0,0.540700012,152.089886385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9734.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44991071865959,0.0,0.230266251,127.61058048499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9735.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4181380543305,0.0,0.193399994,120.21122857499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9736.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38644975584796,0.0,0.0928775,113.83838282999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9737.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35484717762821,0.0,0.076400002,125.68414136999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9738.0,0.0,0.0,0.0,0.0,0.0,0.0,21.323328507641314,0.0,0.008314167,68.20897303500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9739.0,0.0,0.0,0.0,0.0,0.0,0.0,21.291895092491956,0.0,0.0,95.548692865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740.0,0.0,0.0,0.0,0.0,0.0,0.0,21.237374089761634,0.0,0.0,35.5140459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9741.0,0.0,0.0,0.0,0.0,0.0,0.0,21.149892725327785,0.0,0.0,25.04215082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9742.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11472996073006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9743.0,0.0,0.0,0.0,0.0,0.0,0.0,21.071509798325806,0.0,0.0,5.603211604999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9744.0,0.0,0.0,0.0,0.0,0.0,0.0,21.040710681116167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9745.0,0.0,0.0,0.0,0.0,0.0,0.0,21.009994279617327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9746.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97936014986904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9747.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94880828664238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91833824846688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88795003009094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85764319251987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9751.0,0.0,0.0,0.0,0.0,0.0,0.0,20.827417730479713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9752.0,0.0,0.0,0.0,0.0,0.0,0.0,20.797273207437573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9753.0,0.0,0.0,0.0,0.0,0.0,0.0,20.767209618097528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9754.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73352745571964,0.0,0.003616667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9755.0,0.0,0.0,0.0,0.0,0.0,0.0,20.70180886284387,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9756.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67199873077507,0.0,0.122036668,57.709559497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757.0,2.5089605734767026,2.5089605734767026,0.0,7.0,7.0,0.0,28.583668551212135,0.0,0.402200012,54.01575931799999,0.402200012,2.106760561476703,0.0,0.6680537740442625,0.0,0.6680537740442625,0.0
9758.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5281564812991,0.0,0.377671671,85.4363621245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9759.0,0.0,0.0,0.0,0.0,0.0,0.0,28.472878801214243,0.0,0.172399994,96.179741579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9760.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38372985201886,0.0,0.529113049,221.47615104400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9761.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32910767858677,0.0,0.463299988,139.731235159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9762.0,0.0,0.0,0.0,0.0,0.0,0.0,28.119493187761954,0.0,1.394272917,210.94191143600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9763.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673413581860363,0.0,0.995450012,210.59432028100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9764.0,0.0,0.0,0.0,0.0,0.0,0.0,21.303352303052744,0.0,2.433133742,206.573134066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
